"SELECT","NAME","FULL_NAME","ST","ST_CLADE","period"
"AmsMSM","AmsMSM-SPLIT91","B_000_AmsMSM_AmsMSM-SPLIT91","B",2,"post-startd"
"AmsMSM","AmsMSM-SPLIT254","B_000_AmsMSM_AmsMSM-SPLIT254","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT42","B_000_AmsMSM_AmsMSM-SPLIT42","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT261","B_000_AmsMSM_AmsMSM-SPLIT261","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT19","A1_000_AmsMSM_AmsMSM-SPLIT19","A1",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT246","B_000_AmsMSM_AmsMSM-SPLIT246","B",1,"post-startd"
"AmsMSM","AmsMSM-SPLIT128","B_000_AmsMSM_AmsMSM-SPLIT128","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT329","B_000_AmsMSM_AmsMSM-SPLIT329","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT28","01AE_000_AmsMSM_AmsMSM-SPLIT28","01AE",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT100","B_000_AmsMSM_AmsMSM-SPLIT100","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT343","B_000_AmsMSM_AmsMSM-SPLIT343","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT17","01AE_000_AmsMSM_AmsMSM-SPLIT17","01AE",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT43","B_000_AmsMSM_AmsMSM-SPLIT43","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT160","B_000_AmsMSM_AmsMSM-SPLIT160","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT355","B_000_AmsMSM_AmsMSM-SPLIT355","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT145","B_000_AmsMSM_AmsMSM-SPLIT145","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT70","B_000_AmsMSM_AmsMSM-SPLIT70","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT92","B_000_AmsMSM_AmsMSM-SPLIT92","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT187","B_000_AmsMSM_AmsMSM-SPLIT187","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT326","B_000_AmsMSM_AmsMSM-SPLIT326","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT277","B_000_AmsMSM_AmsMSM-SPLIT277","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT10","B_000_AmsMSM_AmsMSM-SPLIT10","B",4,"pre-startd"
"AmsMSM","AmsMSM-SPLIT198","B_000_AmsMSM_AmsMSM-SPLIT198","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT112","B_000_AmsMSM_AmsMSM-SPLIT112","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT390","B_000_AmsMSM_AmsMSM-SPLIT390","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT319","B_000_AmsMSM_AmsMSM-SPLIT319","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT335","B_000_AmsMSM_AmsMSM-SPLIT335","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT195","B_000_AmsMSM_AmsMSM-SPLIT195","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT10","02AG_000_AmsMSM_AmsMSM-SPLIT10","02AG",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT442","B_000_AmsMSM_AmsMSM-SPLIT442","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT389","B_000_AmsMSM_AmsMSM-SPLIT389","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT177","B_000_AmsMSM_AmsMSM-SPLIT177","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT115","B_000_AmsMSM_AmsMSM-SPLIT115","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT191","B_000_AmsMSM_AmsMSM-SPLIT191","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT11","02AG_000_AmsMSM_AmsMSM-SPLIT11","02AG",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT364","B_000_AmsMSM_AmsMSM-SPLIT364","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT135","B_000_AmsMSM_AmsMSM-SPLIT135","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT4","B_000_AmsMSM_AmsMSM-SPLIT4","B",4,"pre-startd"
"AmsMSM","AmsMSM-SPLIT316","B_000_AmsMSM_AmsMSM-SPLIT316","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT177","B_000_AmsMSM_AmsMSM-SPLIT177","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT52","B_000_AmsMSM_AmsMSM-SPLIT52","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT206","B_000_AmsMSM_AmsMSM-SPLIT206","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT209","B_000_AmsMSM_AmsMSM-SPLIT209","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT246","B_000_AmsMSM_AmsMSM-SPLIT246","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT218","B_000_AmsMSM_AmsMSM-SPLIT218","B",2,"post-startd"
"AmsMSM","AmsMSM-SPLIT402","B_000_AmsMSM_AmsMSM-SPLIT402","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT50","B_000_AmsMSM_AmsMSM-SPLIT50","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT210","B_000_AmsMSM_AmsMSM-SPLIT210","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT86","B_000_AmsMSM_AmsMSM-SPLIT86","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT184","B_000_AmsMSM_AmsMSM-SPLIT184","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT367","B_000_AmsMSM_AmsMSM-SPLIT367","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT116","B_000_AmsMSM_AmsMSM-SPLIT116","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT251","B_000_AmsMSM_AmsMSM-SPLIT251","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT144","B_000_AmsMSM_AmsMSM-SPLIT144","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT24","01AE_000_AmsMSM_AmsMSM-SPLIT24","01AE",NA,"post-startd"
"AmsMSM","AmsMSM-SPLIT348","B_000_AmsMSM_AmsMSM-SPLIT348","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT8","B_000_AmsMSM_AmsMSM-SPLIT8","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT140","B_000_AmsMSM_AmsMSM-SPLIT140","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT344","B_000_AmsMSM_AmsMSM-SPLIT344","B",3,"post-startd"
"AmsMSM","AmsMSM-SPLIT98","B_000_AmsMSM_AmsMSM-SPLIT98","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT115","B_000_AmsMSM_AmsMSM-SPLIT115","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT310","B_000_AmsMSM_AmsMSM-SPLIT310","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT339","B_000_AmsMSM_AmsMSM-SPLIT339","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT14","A1_000_AmsMSM_AmsMSM-SPLIT14","A1",NA,"post-startd"
"AmsMSM","AmsMSM-SPLIT125","B_000_AmsMSM_AmsMSM-SPLIT125","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT60","B_000_AmsMSM_AmsMSM-SPLIT60","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT380","B_000_AmsMSM_AmsMSM-SPLIT380","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT61","B_000_AmsMSM_AmsMSM-SPLIT61","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT135","B_000_AmsMSM_AmsMSM-SPLIT135","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT212","B_000_AmsMSM_AmsMSM-SPLIT212","B",3,"post-startd"
"AmsMSM","AmsMSM-SPLIT22","B_000_AmsMSM_AmsMSM-SPLIT22","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT164","B_000_AmsMSM_AmsMSM-SPLIT164","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT254","B_000_AmsMSM_AmsMSM-SPLIT254","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT420","B_000_AmsMSM_AmsMSM-SPLIT420","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT37","B_000_AmsMSM_AmsMSM-SPLIT37","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT344","B_000_AmsMSM_AmsMSM-SPLIT344","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT287","B_000_AmsMSM_AmsMSM-SPLIT287","B",2,"post-startd"
"AmsMSM","AmsMSM-SPLIT109","B_000_AmsMSM_AmsMSM-SPLIT109","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT167","B_000_AmsMSM_AmsMSM-SPLIT167","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT151","B_000_AmsMSM_AmsMSM-SPLIT151","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT272","B_000_AmsMSM_AmsMSM-SPLIT272","B",3,"post-startd"
"AmsMSM","AmsMSM-SPLIT98","B_000_AmsMSM_AmsMSM-SPLIT98","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT60","B_000_AmsMSM_AmsMSM-SPLIT60","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT137","B_000_AmsMSM_AmsMSM-SPLIT137","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT142","B_000_AmsMSM_AmsMSM-SPLIT142","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT101","B_000_AmsMSM_AmsMSM-SPLIT101","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT307","B_000_AmsMSM_AmsMSM-SPLIT307","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT264","B_000_AmsMSM_AmsMSM-SPLIT264","B",1,"post-startd"
"AmsMSM","AmsMSM-SPLIT362","B_000_AmsMSM_AmsMSM-SPLIT362","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT203","B_000_AmsMSM_AmsMSM-SPLIT203","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT2","B_000_AmsMSM_AmsMSM-SPLIT2","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT113","B_000_AmsMSM_AmsMSM-SPLIT113","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT26","C_000_AmsMSM_AmsMSM-SPLIT26","C",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT407","B_000_AmsMSM_AmsMSM-SPLIT407","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT306","B_000_AmsMSM_AmsMSM-SPLIT306","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT164","B_000_AmsMSM_AmsMSM-SPLIT164","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT148","B_000_AmsMSM_AmsMSM-SPLIT148","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT78","B_000_AmsMSM_AmsMSM-SPLIT78","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT186","B_000_AmsMSM_AmsMSM-SPLIT186","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT274","B_000_AmsMSM_AmsMSM-SPLIT274","B",3,"post-startd"
"AmsMSM","AmsMSM-SPLIT98","B_000_AmsMSM_AmsMSM-SPLIT98","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT259","B_000_AmsMSM_AmsMSM-SPLIT259","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT117","B_000_AmsMSM_AmsMSM-SPLIT117","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT447","B_000_AmsMSM_AmsMSM-SPLIT447","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT321","B_000_AmsMSM_AmsMSM-SPLIT321","B",3,"post-startd"
"AmsMSM","AmsMSM-SPLIT278","B_000_AmsMSM_AmsMSM-SPLIT278","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT1","02AG_000_AmsMSM_AmsMSM-SPLIT1","02AG",NA,"post-startd"
"AmsMSM","AmsMSM-SPLIT11","01AE_000_AmsMSM_AmsMSM-SPLIT11","01AE",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT381","B_000_AmsMSM_AmsMSM-SPLIT381","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT161","B_000_AmsMSM_AmsMSM-SPLIT161","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT271","B_000_AmsMSM_AmsMSM-SPLIT271","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT152","B_000_AmsMSM_AmsMSM-SPLIT152","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT314","B_000_AmsMSM_AmsMSM-SPLIT314","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT296","B_000_AmsMSM_AmsMSM-SPLIT296","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT225","B_000_AmsMSM_AmsMSM-SPLIT225","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT241","B_000_AmsMSM_AmsMSM-SPLIT241","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT141","B_000_AmsMSM_AmsMSM-SPLIT141","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT362","B_000_AmsMSM_AmsMSM-SPLIT362","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT129","B_000_AmsMSM_AmsMSM-SPLIT129","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT247","B_000_AmsMSM_AmsMSM-SPLIT247","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT124","B_000_AmsMSM_AmsMSM-SPLIT124","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT23","02AG_000_AmsMSM_AmsMSM-SPLIT23","02AG",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT390","B_000_AmsMSM_AmsMSM-SPLIT390","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT17","C_000_AmsMSM_AmsMSM-SPLIT17","C",NA,"post-startd"
"AmsMSM","AmsMSM-SPLIT13","01AE_000_AmsMSM_AmsMSM-SPLIT13","01AE",NA,"post-startd"
"AmsMSM","AmsMSM-SPLIT25","B_000_AmsMSM_AmsMSM-SPLIT25","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT132","B_000_AmsMSM_AmsMSM-SPLIT132","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT291","B_000_AmsMSM_AmsMSM-SPLIT291","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT299","B_000_AmsMSM_AmsMSM-SPLIT299","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT181","B_000_AmsMSM_AmsMSM-SPLIT181","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT233","B_000_AmsMSM_AmsMSM-SPLIT233","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT14","B_000_AmsMSM_AmsMSM-SPLIT14","B",4,"pre-startd"
"AmsMSM","AmsMSM-SPLIT134","B_000_AmsMSM_AmsMSM-SPLIT134","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT321","B_000_AmsMSM_AmsMSM-SPLIT321","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT82","B_000_AmsMSM_AmsMSM-SPLIT82","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT34","B_000_AmsMSM_AmsMSM-SPLIT34","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT29","B_000_AmsMSM_AmsMSM-SPLIT29","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT247","B_000_AmsMSM_AmsMSM-SPLIT247","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT118","B_000_AmsMSM_AmsMSM-SPLIT118","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT5","01AE_000_AmsMSM_AmsMSM-SPLIT5","01AE",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT226","B_000_AmsMSM_AmsMSM-SPLIT226","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT197","B_000_AmsMSM_AmsMSM-SPLIT197","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT158","B_000_AmsMSM_AmsMSM-SPLIT158","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT235","B_000_AmsMSM_AmsMSM-SPLIT235","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT266","B_000_AmsMSM_AmsMSM-SPLIT266","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT265","B_000_AmsMSM_AmsMSM-SPLIT265","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT145","B_000_AmsMSM_AmsMSM-SPLIT145","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT163","B_000_AmsMSM_AmsMSM-SPLIT163","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT70","B_000_AmsMSM_AmsMSM-SPLIT70","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT401","B_000_AmsMSM_AmsMSM-SPLIT401","B",3,"post-startd"
"AmsMSM","AmsMSM-SPLIT114","B_000_AmsMSM_AmsMSM-SPLIT114","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT398","B_000_AmsMSM_AmsMSM-SPLIT398","B",3,"post-startd"
"AmsMSM","AmsMSM-SPLIT2","B_000_AmsMSM_AmsMSM-SPLIT2","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT353","B_000_AmsMSM_AmsMSM-SPLIT353","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT229","B_000_AmsMSM_AmsMSM-SPLIT229","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT63","B_000_AmsMSM_AmsMSM-SPLIT63","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT294","B_000_AmsMSM_AmsMSM-SPLIT294","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT122","B_000_AmsMSM_AmsMSM-SPLIT122","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT11","B_000_AmsMSM_AmsMSM-SPLIT11","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT191","B_000_AmsMSM_AmsMSM-SPLIT191","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT268","B_000_AmsMSM_AmsMSM-SPLIT268","B",3,"post-startd"
"AmsMSM","AmsMSM-SPLIT20","B_000_AmsMSM_AmsMSM-SPLIT20","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT394","B_000_AmsMSM_AmsMSM-SPLIT394","B",3,"post-startd"
"AmsMSM","AmsMSM-SPLIT47","B_000_AmsMSM_AmsMSM-SPLIT47","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT354","B_000_AmsMSM_AmsMSM-SPLIT354","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT285","B_000_AmsMSM_AmsMSM-SPLIT285","B",3,"post-startd"
"AmsMSM","AmsMSM-SPLIT187","B_000_AmsMSM_AmsMSM-SPLIT187","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT36","B_000_AmsMSM_AmsMSM-SPLIT36","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT30","B_000_AmsMSM_AmsMSM-SPLIT30","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT38","B_000_AmsMSM_AmsMSM-SPLIT38","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT111","B_000_AmsMSM_AmsMSM-SPLIT111","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT18","B_000_AmsMSM_AmsMSM-SPLIT18","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT246","B_000_AmsMSM_AmsMSM-SPLIT246","B",2,"post-startd"
"AmsMSM","AmsMSM-SPLIT337","B_000_AmsMSM_AmsMSM-SPLIT337","B",2,"post-startd"
"AmsMSM","AmsMSM-SPLIT198","B_000_AmsMSM_AmsMSM-SPLIT198","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT220","B_000_AmsMSM_AmsMSM-SPLIT220","B",2,"post-startd"
"AmsMSM","AmsMSM-SPLIT107","B_000_AmsMSM_AmsMSM-SPLIT107","B",3,"post-startd"
"AmsMSM","AmsMSM-SPLIT67","B_000_AmsMSM_AmsMSM-SPLIT67","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT149","B_000_AmsMSM_AmsMSM-SPLIT149","B",1,"post-startd"
"AmsMSM","AmsMSM-SPLIT233","B_000_AmsMSM_AmsMSM-SPLIT233","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT292","B_000_AmsMSM_AmsMSM-SPLIT292","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT309","B_000_AmsMSM_AmsMSM-SPLIT309","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT53","B_000_AmsMSM_AmsMSM-SPLIT53","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT1","B_000_AmsMSM_AmsMSM-SPLIT1","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT136","B_000_AmsMSM_AmsMSM-SPLIT136","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT89","B_000_AmsMSM_AmsMSM-SPLIT89","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT8","G_000_AmsMSM_AmsMSM-SPLIT8","G",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT200","B_000_AmsMSM_AmsMSM-SPLIT200","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT259","B_000_AmsMSM_AmsMSM-SPLIT259","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT4","B_000_AmsMSM_AmsMSM-SPLIT4","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT112","B_000_AmsMSM_AmsMSM-SPLIT112","B",1,"post-startd"
"AmsMSM","AmsMSM-SPLIT16","A1_000_AmsMSM_AmsMSM-SPLIT16","A1",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT435","B_000_AmsMSM_AmsMSM-SPLIT435","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT71","B_000_AmsMSM_AmsMSM-SPLIT71","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT243","B_000_AmsMSM_AmsMSM-SPLIT243","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT168","B_000_AmsMSM_AmsMSM-SPLIT168","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT261","B_000_AmsMSM_AmsMSM-SPLIT261","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT157","B_000_AmsMSM_AmsMSM-SPLIT157","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT346","B_000_AmsMSM_AmsMSM-SPLIT346","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT10","A1_000_AmsMSM_AmsMSM-SPLIT10","A1",NA,"post-startd"
"AmsMSM","AmsMSM-SPLIT14","02AG_000_AmsMSM_AmsMSM-SPLIT14","02AG",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT333","B_000_AmsMSM_AmsMSM-SPLIT333","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT355","B_000_AmsMSM_AmsMSM-SPLIT355","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT236","B_000_AmsMSM_AmsMSM-SPLIT236","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT192","B_000_AmsMSM_AmsMSM-SPLIT192","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT71","B_000_AmsMSM_AmsMSM-SPLIT71","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT186","B_000_AmsMSM_AmsMSM-SPLIT186","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT187","B_000_AmsMSM_AmsMSM-SPLIT187","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT366","B_000_AmsMSM_AmsMSM-SPLIT366","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT92","B_000_AmsMSM_AmsMSM-SPLIT92","B",2,"post-startd"
"AmsMSM","AmsMSM-SPLIT12","01AE_000_AmsMSM_AmsMSM-SPLIT12","01AE",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT13","A1_000_AmsMSM_AmsMSM-SPLIT13","A1",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT54","B_000_AmsMSM_AmsMSM-SPLIT54","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT2","G_000_AmsMSM_AmsMSM-SPLIT2","G",NA,"post-startd"
"AmsMSM","AmsMSM-SPLIT207","B_000_AmsMSM_AmsMSM-SPLIT207","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT358","B_000_AmsMSM_AmsMSM-SPLIT358","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT190","B_000_AmsMSM_AmsMSM-SPLIT190","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT188","B_000_AmsMSM_AmsMSM-SPLIT188","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT244","B_000_AmsMSM_AmsMSM-SPLIT244","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT29","B_000_AmsMSM_AmsMSM-SPLIT29","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT25","B_000_AmsMSM_AmsMSM-SPLIT25","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT441","B_000_AmsMSM_AmsMSM-SPLIT441","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT65","B_000_AmsMSM_AmsMSM-SPLIT65","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT78","B_000_AmsMSM_AmsMSM-SPLIT78","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT450","B_000_AmsMSM_AmsMSM-SPLIT450","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT21","01AE_000_AmsMSM_AmsMSM-SPLIT21","01AE",NA,"post-startd"
"AmsMSM","AmsMSM-SPLIT18","01AE_000_AmsMSM_AmsMSM-SPLIT18","01AE",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT325","B_000_AmsMSM_AmsMSM-SPLIT325","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT273","B_000_AmsMSM_AmsMSM-SPLIT273","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT17","B_000_AmsMSM_AmsMSM-SPLIT17","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT188","B_000_AmsMSM_AmsMSM-SPLIT188","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT276","B_000_AmsMSM_AmsMSM-SPLIT276","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT308","B_000_AmsMSM_AmsMSM-SPLIT308","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT436","B_000_AmsMSM_AmsMSM-SPLIT436","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT189","B_000_AmsMSM_AmsMSM-SPLIT189","B",2,"pre-startd"
